frame_path,label
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0747.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0748.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0749.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0750.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0751.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0752.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0753.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0754.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0755.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0756.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0757.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0758.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0759.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0760.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0761.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0762.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0763.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0764.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0765.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0766.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0767.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0768.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0769.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0770.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0771.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0772.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0773.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0774.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0775.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0776.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0777.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0778.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0779.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0780.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0025.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0026.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0027.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0028.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0029.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0030.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0031.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0032.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0033.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0034.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0035.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0036.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0037.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0038.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0039.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0040.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0041.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0042.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0043.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0044.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0045.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0046.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0047.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0048.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0049.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0050.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0051.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0052.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0053.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0054.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0055.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0056.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0057.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0058.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0059.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0060.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0061.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0062.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0063.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0064.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0065.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0066.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0067.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0068.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0069.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0070.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0071.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0072.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0073.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0074.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0075.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0076.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0077.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0078.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0079.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0080.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0081.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0082.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0083.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0084.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0085.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0086.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0087.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0088.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0089.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0090.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0091.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0092.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0093.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0094.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0095.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0096.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0097.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0098.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0099.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0100.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0101.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0102.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0103.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0104.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0105.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0106.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0107.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0108.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0109.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0110.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0111.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0112.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0113.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0114.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0115.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0116.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0117.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0118.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0119.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0120.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0121.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0122.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0123.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0124.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0125.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0126.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0127.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0128.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0129.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0130.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0131.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0132.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0133.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0134.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0135.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0136.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0137.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0138.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0139.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0140.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0141.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0142.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0143.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0144.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0145.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0146.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0147.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0148.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0149.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0150.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0151.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0152.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0153.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0154.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0155.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0156.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0157.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0158.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0159.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0160.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0161.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0486.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0487.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0488.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0489.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0490.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0491.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0492.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0493.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0494.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0495.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0496.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0497.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0498.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0499.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0500.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0501.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0502.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0503.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0504.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0505.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0506.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0507.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0508.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0509.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0510.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0511.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0512.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0513.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0514.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0515.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0516.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_side_view\frame_0517.jpg,second_pull
